"This November, U.S. manufacturing production grew at the fastest pace in 30 months, according to @ISM: http://t.co/UDflxzzD86",BarackObama
"For a small business owner in New York, Obamacare means better coverage, a bigger network, and serious savings: http://t.co/9XM8Kq2it8",BarackObama
"""I believe we're going to win this fight and I am confident that we will do so together."" —President Obama #WAD2013",BarackObama
President Obama: We've helped 6.7 million people receive life-saving treatment under @PEPFAR. #WAD2013,BarackObama
"""Beginning in January, no American will be denied health coverage because of their HIV status."" —President Obama",BarackObama
"""This is a moment to reflect on how far we've come since the early days of the AIDS epidemic."" —President Obama #WAD2013",BarackObama
LIVE: President Obama is speaking in observance of World AIDS Day. http://t.co/90q4GpobB3 #WAD2013,BarackObama
"ICYMI: MT @fast4families: @BarackObama &amp; the fasters: ""It's not a matter of if, but when"" #Fast4Families http://t.co/pGwFUmU9xb",BarackObama
America deserves an immigration system that works. It's time to #ActOnReform: http://t.co/i1ApKAmczO,BarackObama
"In a single moment 58 years ago today, Rosa Parks helped change this country. http://t.co/C502SKfJnj",BarackObama
Health insurance is important. Have the talk: http://t.co/fkyQUhELVz,BarackObama
This holiday weekend is a great time for a conversation over leftovers: http://t.co/UdIBqIiMRt,BarackObama
Today is #SmallBizSat—remember to shop at your local small business to support all they do for the community.,BarackObama
Turkey. Candles. Health insurance. Make your holiday weekend count: http://t.co/uQdsYaJUHy,BarackObama
"Nothing says ""I love you"" like helping someone #GetCovered: http://t.co/NKDC72665t",BarackObama
"""On behalf of the Obama family, I want to wish everybody a very happy Thanksgiving."" —President Obama",BarackObama
Make sure everyone who sits down with you for #Thanksgivukkah dinner is covered. #GetTalking http://t.co/EWZ3qUpEI1,BarackObama
Seniors and people with disabilities on Medicare saved $8.9 billion on prescription drugs—thanks to #Obamacare: http://t.co/JRk6TEUPNl,BarackObama
Parents: Turkey isn't the only thing to talk about at Thanksgiving this year. #GetTalking http://t.co/f3mpGL3f9U,BarackObama
"More than 76,000 people have already signed up for coverage through New York’s health insurance marketplace: http://t.co/CahR5vzAWH",BarackObama
"For entrepreneurs and founders of startups, #Obamacare is a business opportunity: http://t.co/DNMrZCZ0Qe",BarackObama
We need leaders on #immigration. Will one of these five representatives will push the House to act? #ActOnReform http://t.co/tcnxHMhrex,BarackObama
"""I believe our daughters should have the same opportunities as our sons."" —President Obama",BarackObama
"""We can bring the promise of a safe retirement back into reach for middle class families."" —President Obama",BarackObama
"""Thanks to the Affordable Care Act, health care costs are growing at the slowest rate in fifty years."" —President Obama #Obamacare",BarackObama
"""In the global race for jobs and industries, the thing we do better than anybody else is creativity."" —President Obama",BarackObama
"""My ears were one of the inspirations for Shrek."" —President Obama at @DWAnimation",BarackObama
LIVE: President Obama is speaking at @DWAnimation about growing the economy and strengthening the middle class. http://t.co/ej8x0JTzez,BarackObama
Here are some #Obamacare success stories you haven't been hearing about: http://t.co/LbhAn6OsaN,BarackObama
Good news: Enrollment in the new marketplace keeps growing in New York. http://t.co/jUSzJ1Clzc,BarackObama
"President Obama to @fast4families: ""We're with you. The whole country hears you."" #immigration",BarackObama
"In Kentucky, the long-uninsured are signing up for health insurance on the new marketplace. http://t.co/xF8yV8VzHO #Obamacare",BarackObama
A majority of Americans have consistently supported a pathway to citizenship. http://t.co/XxrOrBlhAz It's time to #ActOnReform.,BarackObama
"RT @FLOTUS: ""This Thanksgiving, I’m feeling tremendously thankful for our military families.” –FLOTUS in @Time: http://t.co/kC59fWTgMM #TIM…",BarackObama
"Retweet if you agree with President Obama on #immigration: ""We can't leave this problem for another generation to solve."" #ActOnReform",BarackObama
"""We have kicked this particular can down the road long enough—everybody knows it."" —President Obama on the need to #ActOnReform",BarackObama
"""The immigration reform we're proposing would boost our economy and shrink our deficits."" —President Obama #ActOnReform",BarackObama
LIVE: President Obama is in San Francisco discussing the need to #ActOnReform: http://t.co/ch0PA2vfhD,BarackObama
Watch President Obama speak from San Francisco at 11:35 a.m. PST about the importance of passing #immigration reform: http://t.co/fJlIiEJMNH,BarackObama
"After years without coverage, this Pittsburgh house painter signed up on the new marketplace: http://t.co/CfefpzCP3B",BarackObama
Let's fix our broken #immigration system for our communities and our economy: http://t.co/Tj8EDz8ZMW #ActOnReform,BarackObama
Show your support to #RaiseTheWage for millions of American workers: http://t.co/lCrkRh91uC http://t.co/Ti5cjMpoXV,BarackObama
It's easier than you think to #GetTalking to your loved ones about health insurance: http://t.co/XURPy0RqYt,BarackObama
It's time to raise the minimum wage for American workers. Let's do this. http://t.co/eOr09WLg4k,BarackObama
Home for the holidays? It's a great time to talk to friends and family about getting covered. http://t.co/wrDR0yShRY #GetTalking,BarackObama
"""Imagine how much farther along we could be if both parties were working together."" —President Obama http://t.co/JxJkwlWztj",BarackObama
Watch the weekly address on how both parties can work together to keep the American economy moving forward: http://t.co/mmlrUKqXrN,BarackObama
It's time to increase the minimum wage. Add your name: http://t.co/gt5tJgjewu  #RaiseTheWage http://t.co/6nPfsLtF4q,BarackObama
"In cities across America, the living wage has outpaced the federal minimum wage. It's time to #RaiseTheWage http://t.co/WjyZAcD7fy",BarackObama
"Good news: In September, U.S. job openings and overall hiring both reached five-year highs. More from @AP: http://t.co/W8ZktsyXPz",BarackObama
Nobody who works hard should have to struggle to make ends meet. It's time to raise the minimum wage: http://t.co/7z7MX0wx9B #RaiseTheWage,BarackObama
"""This gridlock has not served the cause of justice ... It's undermined it."" —President Obama, supporting filibuster reform in the Senate",BarackObama
"""Billions of dollars' worth of good news."" This chart shows the growth in health care costs is slowing: http://t.co/0tQK1VCaUp",BarackObama
"""Today and in the decades to come, let us carry his legacy forward.""—President Obama on the Day of Remembrance for President John F. Kennedy",BarackObama
"In 2009, pre-Obamacare: This 17-year-old's insurance was rescinded after she was diagnosed with celiac disease. http://t.co/w9hZkjivVa #TBT",BarackObama
Make time to talk with your loved ones about health insurance this holiday season. http://t.co/puqaX46oFC #GetTalking http://t.co/MCk3g9lCvp,BarackObama
Tell House members: take the lead on #immigration reform and fix our broken system. http://t.co/ak7YCy0jO3 #ActOnReform,BarackObama
Pre-Obamacare #TBT: When an insurance company canceled a teenager's policy after she got sick http://t.co/yB5XsxtLu0 http://t.co/EsjyYtVGXv,BarackObama
Good news: The number of uninsured children in America is on the decline. Read more: http://t.co/hqQIu4jFj8 #Obamacare,BarackObama
This is a big deal: Our economy is growing—and we're reducing carbon pollution. Here's how: http://t.co/rXAkqhXLh5 #ActOnClimate,BarackObama
"""We must build ladders of opportunity for all children."" —President Obama on #NationalChildDay http://t.co/Cwz6UZbQgz",BarackObama
"Since the passage of #Obamacare, health care spending has risen at the lowest rate ever recorded. Find out more: http://t.co/Rq47XAuCDR",BarackObama
It's time for the House of Representatives to #ActOnReform. http://t.co/0qCpF2lG5O #immigration,BarackObama
"When your loved ones get together this holiday season, remember to talk to them about health insurance. http://t.co/jGbLVLNAfK #GetTalking",BarackObama
Raising the minimum wage is good for our families and our economy. Add your voice today: http://t.co/VS2Uo44vy3 #RaiseTheWage,BarackObama
Happy birthday to a great @VP. http://t.co/mMR1aEdF4p,BarackObama
Next on the list: Five more House members who have the opportunity to lead on on #immigration. http://t.co/fSWrGkqyAB,BarackObama
Read President Obama's handwritten tribute to the 150th anniversary of the #GettysburgAddress: http://t.co/R1dEbbIezE,BarackObama
Home for the holidays? It's a great time to talk to friends and family about getting covered. http://t.co/KaQMiAADXx #GetTalking,BarackObama
It's time to raise the minimum wage for all Americans. Add your name today to be part of this fight: http://t.co/KRg9CjIlTM #RaiseTheWage,BarackObama
"When your loved ones get together this holiday season, remember to talk to them about health insurance. http://t.co/6omO1vDKBj #GetTalking",BarackObama
RT @amprog: The value of the minimum wage is LOWER than it was in the 1960's: http://t.co/N7NLOMagBa,BarackObama
"Retweet if you believe health care isn't a privilege for a fortunate few, but a right for all. #Obamacare http://t.co/NYzWBIFIOl",BarackObama
"""The American people and our judicial system deserve better."" —President Obama on the continued partisan filibusters of #DCCircuit nominees",BarackObama
This is your chance to get on the phone with President Obama. Join the call right now: http://t.co/MR3V1NAZN5 #OFACall,BarackObama
President Obama will speak to @OFA supporters tonight. Join the call: http://t.co/qVogQdNznj,BarackObama
"""I want to talk with you."" —President Obama. Get on the phone today: http://t.co/zcmd4ohBpP",BarackObama
"In Washington state, thousands are getting covered. More from @latimes: http://t.co/kZUoJwimdw #Obamacare",BarackObama
Want to hear from President Obama directly? Get on the phone tonight: http://t.co/yRoeyj2P4S,BarackObama
President Obama wants to talk with you directly. Join the call: http://t.co/lwD5MmBueF,BarackObama
".@GovInslee, @GovSteveBeshear and @GovMalloyOffice explain why #Obamacare is working in their states: http://t.co/DGt1E1ZUMv",BarackObama
"Months after the Senate passed bipartisan legislation, our #immigration system remains broken. This must change: http://t.co/tarbnGdfHn",BarackObama
RSVP now to join President Obama on the phone tomorrow night: http://t.co/GCxfIvNG2h,BarackObama
Parents: Give your children the information they need to get covered. http://t.co/UhI6QdpCv5 #GetTalking http://t.co/N8NeG7rz0v,BarackObama
"""I want to extend my best wishes to all our Sikh friends, across the United States and around the world."" —President Obama #HappyGurpurab",BarackObama
Hear from the President himself tomorrow: Join @OFA's call to hear what's ahead in the fight for change. http://t.co/GYqVv831F3,BarackObama
"When you have a loved one's ear, make sure to talk about getting health insurance: http://t.co/rYaFaZXdaj #GetTalking http://t.co/W0WfZwjYh3",BarackObama
"This holiday season, #GetTalking about new, affordable options for the uninsured in your family. http://t.co/S6x3iFOOOO",BarackObama
Jump on the phone with President Obama this Monday. RSVP now: http://t.co/jUteVAkLsW,BarackObama
"""A tremendous step towards American energy independence."" —President Obama. Watch the weekly address: http://t.co/IWh5SC0yZn",BarackObama
"In this week's address, President Obama talks about reaching a milestone for American energy. Watch: http://t.co/xTzw3R9IDv",BarackObama
RT @WhiteHouse: President Obama's message to #SFBatKid —&gt; http://t.co/O7J4XWwYBs,BarackObama
#FollowFriday RT @SFWish: Here he comes!!!! #SFBatkid http://t.co/pMn3gRHcLo,BarackObama
Spread the word about getting health insurance this holiday season: http://t.co/SherLxrLOQ #GetTalking http://t.co/YK8vtpFsFA,BarackObama
RT @WhiteHouse: Go behind-the-scenes with President Obama for a 15-second tour of ArcelorMittal Steel Factory in Ohio —&gt; http://t.co/HrwbPp…,BarackObama
It's time to #GetTalking about health care. Get the information you need: http://t.co/DzFpZolLT6,BarackObama
Share the love—let people know how they can #GetCovered during the holidays: http://t.co/GPAZ6oWji9 #GetTalking,BarackObama
This is a key moment to stand against discrimination. Tell the House of Representatives to pass #ENDA: http://t.co/h620Tp0jOV,BarackObama
"""We have to do everything we can to make sure every American has access to quality, affordable health care."" —President Obama",BarackObama
"""Today we generate more renewable energy than ever."" —President Obama #ABetterBargain",BarackObama
"""Over the last 44 months, our businesses have created 7.8 million new jobs."" —President Obama #ABetterBargain",BarackObama
LIVE: President Obama discusses jobs and the importance of manufacturing in Cleveland. http://t.co/hsVYAw4uLO,BarackObama
Watch President Obama speak about the importance of manufacturing in Cleveland at 3:40 p.m. ET: http://t.co/utQ6KN4zM6,BarackObama
"Before #Obamacare, pregnancy was considered a pre-existing condition: http://t.co/9PDNW4aoIf #ThrowbackThursday",BarackObama
"""I am not going to walk away from 40 million people who have the chance to get health insurance for the first time."" —President Obama",BarackObama
Continue to stand up against discrimination. Add your name to tell the House of Representatives to pass #ENDA: http://t.co/d81u8xhvCf,BarackObama
"""Our thoughts and prayers continue to be with the people of the Philippines."" —President Obama. Here's how to help: http://t.co/BF7BofsUg1",BarackObama
Most Americans agree: It's time to raise the minimum wage. http://t.co/0e0Fd1DZAI,BarackObama
"RT @WhiteHouse: Thanks to #Obamacare, more than 500,000 Americans have already signed up for health coverage. #GetCovered, http://t.co/CZ6g…",BarackObama
A majority of Americans support limiting carbon pollution from power plants to combat climate change. Learn more: http://t.co/GcX8hmn4bk,BarackObama
It's time for the House of Representatives to take action on immigration reform. #Ready4Reform http://t.co/dn0Oq2vox1,BarackObama
Add your name today if you're #Ready4Reform—tell the House of Representatives to get it done: http://t.co/t2nXJlIGvy,BarackObama
"Retweet if you're #Ready4Reform to strengthen our economy, our families, and our nation. #immigration",BarackObama
Hawaii just became the next state to embrace marriage equality. Congratulations to the Aloha State. #LoveIsLove http://t.co/diHuGXCCsK,BarackObama
Good news: New rules will ensure that insurers take mental health as seriously as physical health. http://t.co/IZLksdGyv0,BarackObama
"Earlier this year, Representative @PRyan told constituents he would #ActOnReform. Hold him to his word: http://t.co/K7L5FN3EGP #immigration",BarackObama
"President Obama has one more campaign in him, and he's asking you to be a part of it: http://t.co/3gfRGCvFc0 #Obamacare",BarackObama
"""Today, we gather once more to honor patriots who have rendered the highest service any American can offer this nation."" —President Obama",BarackObama
Today we honor every service member who has ever worn one of our nation's uniforms. Happy Veterans Day. http://t.co/S7tPjBSMUq,BarackObama
Make sure Americans have the information they need to #GetCovered. Join Team Obamacare: http://t.co/jCsHJYz4uu http://t.co/mJZozVtN5X,BarackObama
Our power plants must get cleaner: Support the @EPA's new limits on carbon pollution. http://t.co/XKM4DPrkfA,BarackObama
This cancer survivor supports #Obamacare because it helps people with pre-existing conditions #GetCovered. http://t.co/JB7fXmYizM,BarackObama
Help make sure the @EPA's new emission standards on power plants move forward: http://t.co/Xd13gsYnvM #ActOnClimate,BarackObama
40% of all carbon pollution in America comes from our power plants. Support the @EPA's new limits on pollution: http://t.co/QRYW0qPWou,BarackObama
Support the progress the @EPA is making in cleaning our dirty power plants: http://t.co/l3jRkXOQP3 #ActOnClimate,BarackObama
"In the weekly address, President Obama honors America's veterans: http://t.co/TfZ7bJjRmx",BarackObama
Retweet if you're ready for Representative @PRyan to fulfill his commitment on #immigration reform. http://t.co/a4duMqvTBn,BarackObama
73% support a pathway to earned citizenship. Time to fix our broken immigration system. http://t.co/Xk2KyKmoFM #ActOnReform,BarackObama
There are currently no national rules limiting carbon pollution from power plants. You can help change that: http://t.co/3dzCmQ0BzB,BarackObama
"""This country works best when we're working together."" —President Obama #MadeInAmerica",BarackObama
"""It's the right thing to do."" —President Obama on expanding Medicaid in every state #Obamacare",BarackObama
President Obama: Rebuilding our infrastructure is not a partisan issue. It's an American issue. #MadeInAmerica,BarackObama
"""There's no reason both parties can't come together to get it done this year."" —President Obama on #immigration reform",BarackObama
"""We now export more goods and services than ever before—and that means more jobs right here in the U.S.A."" —President Obama #MadeInAmerica",BarackObama
"""There's no question that the shutdown hurt our jobs market... Self-inflicted wounds do not have to happen."" —President Obama #MadeInAmerica",BarackObama
"""Growing our economy, creating new jobs ... That's always been what America's about."" —President Obama #MadeInAmerica",BarackObama
WATCH: President Obama is in New Orleans talking about growing the economy and creating jobs. http://t.co/rOb1RhVhkH #MadeInAmerica,BarackObama
The President speaks at 12:10 p.m. CT about the economy and making things the rest of the world buys: http://t.co/e1vCeV6IbQ #MadeInAmerica,BarackObama
"Last month, our economy added 204,000 jobs to the private sector, continuing a 44-month job creation streak: http://t.co/AoMWhdx00g",BarackObama
Show your support for @EPA's standards on clean power plants and reducing carbon pollution: http://t.co/D16i2neqn7 #ActOnClimate,BarackObama
"Pre-Obamacare, here's what insurance companies could do to you: http://t.co/dGIKNSM5Ho #TBT",BarackObama
"RT @WhiteHouse: FACT: Thanks to #Obamacare, 73,000 more Floridians will gain access to care through community health centers —&gt; http://t.co…",BarackObama
Governor @DevalPatrick attended the #OFASummit on Monday. Read what he has to say about @Obamacare: http://t.co/mCTnz16VTy,BarackObama
"The economy is growing, but there is more work to do. Our country deserves #ABetterBargain for the middle class. http://t.co/WkOVLUt4bg",BarackObama
"""No one should ever lose their job simply because of who they are or who they love."" —President Obama on the Senate passing #ENDA",BarackObama
The Senate just passed #ENDA 64-32—now it's time for the House to take action to protect LGBT American workers from workplace discrimination,BarackObama
The House's inaction on #immigration costs the U.S. more by the second—see for yourself: http://t.co/WCpSDyjfhU. It's time to #ActOnReform.,BarackObama
FACT: States that have opted out of Medicaid expansion are denying health care to 5.4 million people. Time to put #PeopleOverPolitics.,BarackObama
The EPA's standards on cleaning carbon pollution from power plants will protect Americans' health. Show your support: http://t.co/bkR6MdKWNF,BarackObama
Getting people covered with health insurance is in everyone's interest. Time to put #PeopleOverPolitics. http://t.co/GqiLiGgn51,BarackObama
"One year ago, Americans voted for an agenda to move this country forward. http://t.co/ixXKyx8vA6",BarackObama
"If Texas expanded Medicaid under #Obamacare, 1.2 million people would gain health insurance. #PeopleOverPolitics",BarackObama
A new report shows that interest in the @Obamacare marketplace continues to grow: http://t.co/FBKWzu67OO #GetCovered,BarackObama
"Same-sex marriage now is legal in 15 states, but there's more work to do. Fight for equality in all 50: http://t.co/sleMBvRlZn #LoveIsLove",BarackObama
The @OFA Obamacare Summit: stories from the past and inspiration for the future. Read all about it: http://t.co/NtnXGnpWul,BarackObama
"""Michelle and I are overjoyed for all the committed couples in Illinois whose love will now be as legal as ours."" —President Obama",BarackObama
It's official: Marriage equality is coming to Illinois. #LoveIsLove http://t.co/uAL0UhpCbA,BarackObama
This is huge: The Illinois House just passed marriage equality. #LoveIsLove,BarackObama
Good news: 17 million people will be eligible for premium tax credits in the new health insurance marketplace. http://t.co/uFyUgPjejL,BarackObama
No federal law protects LGBT individuals from employment discrimination. @OFA volunteers are working to change that: http://t.co/uJs3nPvVqO,BarackObama
"""We are going to make sure that every single person in this country can get affordable health care."" —President Obama http://t.co/a5T23jjh05",BarackObama
"""Thank you for bringing it back home."" —President Obama congratulates @NHLBlackhawks on winning the Stanley Cup http://t.co/ZxYKGzT6Q5",BarackObama
"For more on #OFASummit, take a look at some of the highlights from today: http://t.co/SbiBO8k4El #GetCovered",BarackObama
"""I've got one more campaign in me—the campaign to make sure this law is working for everybody."" —President Obama on Obamacare #OFASummit",BarackObama
"""I'm asking all of you to go out there and share these stories far and wide."" —President Obama on how Obamacare is working #OFASummit",BarackObama
"""The bottom line is we are making the insurance market better for everybody."" —President Obama #OFASummit",BarackObama
"""Everybody who wants to be able to get insurance through the marketplace ... they'll be able to."" —President Obama #OFASummit",BarackObama
"""No one deserves to be denied health care because of politics."" —President Obama #OFASummit",BarackObama
"""Today I'm here to simply say thank you."" —President Obama to #OFASummit",BarackObama
President Obama gives special remarks now at @OFA's Obamacare summit. Follow here: http://t.co/TOCm7Yp3Ti #GetCovered,BarackObama
"RT @OFA: ""For our families, our country, our economy ... it's going to make a big difference."" —@DavidPlouffe on Obamacare #OFASummit",BarackObama
It's time to put aside aside politics and extend basic workplace protections to all LGBT Americans: http://t.co/KfNdLcWL03 #ENDA,BarackObama
The majority of small business owners and Americans of all political affiliations support #ENDA: http://t.co/LuFpGU7z6u Time to get it done.,BarackObama
Obamacare is adding patient protections to the individual health insurance market. Read all about it: http://t.co/h20iG8XHr0,BarackObama
The Senate has the chance to pass #ENDA. Stand with LGBT workers—add your name today: http://t.co/rbJxen3c0F,BarackObama
"""I urge the Senate to vote yes on ENDA and the House of Representatives to do the same."" —President Obama http://t.co/spVBEw4WXC",BarackObama
Read President Obama's op-ed on why Congress needs to pass #ENDA to create federal protections for LGBT workers: http://t.co/REUTL9b2s5,BarackObama
It's time to work together to get people covered. #Obamacare http://t.co/kTm5t44kil,BarackObama
Watch @OFA's new video and #GetTalking about health care this holiday season: http://t.co/pZm6v4hUWY,BarackObama
"""We wish all those celebrating this weekend a Happy Diwali and Saal Mubarak."" —President Obama",BarackObama
"The holiday season is almost here, and there's no better time to #GetTalking with a loved one about health care: http://t.co/2KmkdVd9hj",BarackObama
"""The question isn’t between growth and fiscal responsibility. We need both."" —President Obama on passing a responsible budget",BarackObama
"In the weekly address, President Obama calls on Congress to pass a budget that focuses on middle-class opportunity: http://t.co/dSk1PHeBIG",BarackObama
Have you ever had a family dinner like this? http://t.co/QjNp0EaBri #GetTalking,BarackObama
Today the President created a task force to help communities prepare for the effects of climate change: http://t.co/RnvDWVhRFi #ActOnClimate,BarackObama
"Lights, turkeys, trees and decorations—this holiday season, #GetTalking with a loved one about health care: http://t.co/Dsa6KEffTH",BarackObama
It's time to work together to get people covered. Join Team Obamacare: http://t.co/DiLZVfGBE5,BarackObama
"Since President Obama took office in 2009, the national deficit has been cut by more than half: http://t.co/s0ByngWJcV",BarackObama
Be a part of Team @Obamacare—help ensure millions of Americans have the info they need to get affordable health care: http://t.co/4GrX0ui3bg,BarackObama
Don't let anyone scare you out of getting affordable health insurance. #GetCovered http://t.co/l85M6jeh8k,BarackObama
Happy Halloween! http://t.co/HXk2zd2F8z,BarackObama
"""I’m well aware that a presidential visit is not the biggest thing going on in Boston."" —President Obama #WorldSeries",BarackObama
"""We are in this together, and we are going to see it through."" —President Obama on #Obamacare",BarackObama
"""Most Americans don't see things through a political lens or an ideological lens."" —President Obama",BarackObama
"""Both parties working together to get the job done—that's what we need in Washington."" —President Obama on #Obamacare",BarackObama
"""I don't think we should go back to discriminating against kids with pre-existing conditions."" —President Obama",BarackObama
“Providing people with health care—that should be a no-brainer.” —President Obama,BarackObama
"""No one is losing their right to health coverage ... That's the truth."" —President Obama",BarackObama
"""One of the things health reform was designed to do was to help not only the uninsured but also the underinsured."" —President Obama",BarackObama
"“If they put in as much energy into making this law work as they do attacking the law, Americans would be better off.” —President Obama",BarackObama
"“Right now, the website is too slow. Too many people have gotten stuck. And I am not happy about that.” —President Obama",BarackObama
“This marketplace is open now … The deal is good. The prices are low.” —President Obama on #Obamacare,BarackObama
President Obama on #Obamacare: It provides “a true patient’s bill of rights.”,BarackObama
"""Your law was the model for the nation's law."" —President Obama on health care in Massachusetts",BarackObama
"""Health care reform in this state was a success. That doesn't mean it was perfect right away."" —President Obama on health reform in Mass.",BarackObama
LIVE: The President discusses how the success of Massachusetts' health care plan provides a blueprint for @Obamacare. http://t.co/sa5fcorLRz,BarackObama
"RT @OFATruthTeam: Before @Obamacare, the sick paid the most severe prices and even faced being turned down for health insurance: http://t.c…",BarackObama
Read all about it: Hawaii could become the next state to embrace #MarriageEquality. http://t.co/1XucML0mYN,BarackObama
DYK: @Obamacare bans insurance companies from charging women more than men for the same coverage. http://t.co/y2PqU3pgja,BarackObama
Don't miss President Obama's speech on health care today at 3:55 p.m. ET. http://t.co/Fh0RoAWGRW http://t.co/RSLXkFlaGQ,BarackObama
"Welcome back, @DRose. #BullsNation",BarackObama
Add your voice to say #ThisIsReal. It's time to act on climate change. http://t.co/MhhuT1lfre #O29,BarackObama
"RT @WhiteHouse: ""Nearly 50% of young adults will be eligible for a plan under $50/month…that's an amazing rate"" —@Simas44: http://t.co/byS8…",BarackObama
"If you're a young adult looking for health insurance on the new marketplace, you could #GetCovered for $50 a month. http://t.co/hDZLfuQgBG",BarackObama
RT @USChamber: RELEASE: More than 600 conservative leaders urge congressional action on immigration reform - http://t.co/HsptvzvzBY #Ready4…,BarackObama
The effects of extreme weather on the East Coast have been devastating. #ThisIsReal http://t.co/QZNeg9vP88,BarackObama
"""We take care of our own. We leave nobody behind."" —President Obama on the Hurricane Sandy anniversary #O29",BarackObama
"""Today, we remember our fellow Americans who lost their lives to that storm."" —President Obama on the anniversary of Hurricane Sandy #O29",BarackObama
Tomorrow is the one year anniversary of Hurricane Sandy. #ThisIsReal http://t.co/oTvIovPoB0,BarackObama
Good news MT @SenatorReid Gays &amp; lesbians should not be fired from their jobs just for being themselves. Senate will soon work to #PassENDA.,BarackObama
"Tell Congress to pass comprehensive immigration reform—for families, and for our economy: http://t.co/dqtMDQmTzr #ActOnReform",BarackObama
Immigration is a bipartisan issue: http://t.co/PI3AcScpxG #ActOnReform,BarackObama
Science fair nightmare: This #climate change denier is the world's most embarrassing dad. http://t.co/Vi9EMg4Gzq,BarackObama
A majority of Americans—Republicans and Democrats—support the Employment Non-Discrimination Act. Let's do this. http://t.co/115VHcOFg4 #ENDA,BarackObama
The Senate passed bipartisan immigration reform more than 100 days ago. Let's get this done. #ActOnReform http://t.co/TMMhuKFQw6,BarackObama
#Climate deniers can change. Watch: http://t.co/JNB9QvPrdT,BarackObama
"Happy Birthday, @HillaryClinton. http://t.co/RxE7JiNA0h",BarackObama
"""I’ll never stop fighting to help more hardworking Americans know the economic security of health care."" —President Obama",BarackObama
Stand up for LGBT Americans. Support the Employment Non-Discrimination Act today: http://t.co/klEfw7hJbS http://t.co/DRzLOiQWpe,BarackObama
Watch President Obama's weekly address on the launch of the new health insurance marketplace: http://t.co/bENMTBARZv #Obamacare,BarackObama
Tell your friends: #Obamacare is helping young people afford health insurance. (via @OFATruthTeam) http://t.co/s9QHilsSjO,BarackObama
"""This country will always be a place where you can make it if you try."" —President Obama",BarackObama
"""Don't tell me we can afford to shut down the government but we can't afford to invest in our education system."" —President Obama",BarackObama
President Obama to @PathwaysInTech: Education is a ticket into the middle class—and it should be available to everyone.,BarackObama
President Obama on preparing for a global economy: We pull together. We up our game. We fight back. We work hard. We win.,BarackObama
"""All of you are growing up in changing times, especially for the economy."" —President Obama to @PathwaysInTech",BarackObama
"""It is good to see some friends who stick up for students and teachers and education every day."" —President Obama to @PathwaysInTech",BarackObama
LIVE: The President speaks about the need for the next generation of Americans to compete in a global economy. http://t.co/JpE7Z0wZXN,BarackObama
Add your voice for #immigration reform—tell the House to #ActOnReform: http://t.co/KVNRt29l9z,BarackObama
President Obama speaks about entrepreneurship and the future of the middle class at @PathwaysInTech at 3:45 p.m. ET: http://t.co/PVS7kpR7Pm,BarackObama
RT @LatinosOFA: President Obama renews the call for an immigration overhaul: http://t.co/XEqdn1DxSW via @nytimes #ActOnReform,BarackObama
Are you fired up? You can be a part of the effort to fix our broken #immigration system. Add your voice: http://t.co/UrW6RDqaBq #ActOnReform,BarackObama
#BoBackThursday #TBT http://t.co/x6iL9AwV4Q,BarackObama
See how @OFA volunteers are fighting for #immigration reform and making headlines across the country: http://t.co/gEtKtcYZpd #ActOnReform,BarackObama
We have a broken #immigration system. It's now up to the House to decide whether or not we fix it. #ActOnReform http://t.co/lImY3Vj5bQ,BarackObama
Retweet if you agree that it's time for the House of Representatives to pass comprehensive #immigration reform. #ActOnReform,BarackObama
"""It is time. Let's go get it done."" —President Obama #ActOnReform",BarackObama
"""Let's do it now. Let's not delay. Let's get this done. And let's do it in a bipartisan way."" —President Obama #ActOnReform #Immigration",BarackObama
"President Obama supports the need to #ActOnReform: ""This isn't just the right thing to do. It's the smart thing to do.""",BarackObama
"""We've kicked this particular can down the road for too long."" —President Obama on #immigration reform",BarackObama
"""We should pass immigration reform … It's good for our people and we should do it this year."" —President Obama #ActOnReform",BarackObama
LIVE: President Obama calls on Congress to pass common-sense immigration reform. http://t.co/oW1DRPFfNj #ActOnReform,BarackObama
RT @OFA_HI: Retweet if you support #MarriageEquality in the Aloha state. #lgbt http://t.co/Jc5MZgxq4i,BarackObama
Good news: A new report shows how @Obamacare will save the country $190B over ten years. http://t.co/gHNEMyjlYz,BarackObama
RT @WhiteHouse: Watch what people around the country are saying about signing up for affordable health coverage through #Obamacare —&gt; http:…,BarackObama
Watch this video about @OFA's efforts to get the House of Representatives to take action on immigration: http://t.co/rVGhVVFFw6 #ActOnReform,BarackObama
The Senate’s immigration reform bill was sent to the House more than 100 days ago. Tell the House to #ActOnReform: http://t.co/qsYsEageTR,BarackObama
RT @LatinosOFA: Watch this bilingual video of OFA supporters spreading the word about #immigration in their communities: http://t.co/9Kggvq…,BarackObama
Our immigration system is broken. Tell the House of Representatives: #ActOnReform. http://t.co/mm1oYyZKyd,BarackObama
"Watch President Obama discuss @Obamacare: ""It's more than just a website."" http://t.co/jaYx6xVHQi",BarackObama
President Obama recorded a message for @OFA supporters about @Obamacare. Watch here: http://t.co/3Zh6B8C2MA,BarackObama
RT @OFA: Comprehensive reform will fix our broken immigration system. Add your voice today: http://t.co/zfEQDYOXeC #ActOnReform,BarackObama
Retweet if you agree the House of Representatives should bring comprehensive #immigration reform to a vote. #ActOnReform,BarackObama
